Time,EMG_zyg,EMG_cor
0.234,-0.129699707,-0.103149414
0.2345,-0.122375488,-0.100402832
0.235,-0.109558105,-0.09979248
0.2355,-0.096435547,-0.091247559
0.236,-0.089416504,-0.087280273
0.2365,-0.069885254,-0.080566406
0.237,-0.037841797,-0.06439209
0.2375,-0.012512207,-0.042114258
0.238,0.006408691,-0.026245117
0.2385,0.01953125,-0.018310547
0.239,0.042114258,-0.006408691
0.2395,0.064086914,0.009765625
0.24,0.074768066,0.024414063
0.2405,0.085449219,0.034790039
0.241,0.097961426,0.047912598
0.2415,0.105285645,0.058288574
0.242,0.113525391,0.066223145
0.2425,0.127563477,0.076293945
0.243,0.13885498,0.090637207
0.2435,0.137939453,0.092773438
0.244,0.131225586,0.089416504
0.2445,0.127563477,0.085754395
0.245,0.1171875,0.081787109
0.2455,0.103149414,0.076599121
0.246,0.085144043,0.06652832
0.2465,0.060424805,0.054016113
0.247,0.031433105,0.042724609
0.2475,0.008850098,0.029907227
0.248,-0.007629395,0.018920898
0.2485,-0.014343262,0.01159668
0.249,-0.034484863,0.000610352
0.2495,-0.054626465,-0.015869141
0.25,-0.068664551,-0.025634766
0.2505,-0.080566406,-0.03112793
0.251,-0.093383789,-0.041503906
0.2515,-0.101928711,-0.048522949
0.252,-0.108337402,-0.051269531
0.2525,-0.119628906,-0.057678223
0.253,-0.13458252,-0.07598877
0.2535,-0.133666992,-0.088500977
0.254,-0.126342773,-0.096435547
0.2545,-0.119018555,-0.100708008
0.255,-0.110778809,-0.097351074
0.2555,-0.097351074,-0.089416504
0.256,-0.088195801,-0.083312988
0.2565,-0.068664551,-0.069274902
0.257,-0.037536621,-0.051879883
0.2575,-0.011901855,-0.036315918
0.258,0.004882813,-0.024719238
0.2585,0.01739502,-0.019836426
0.259,0.038146973,-0.007019043
0.2595,0.060424805,0.009155273
0.26,0.072631836,0.021362305
0.2605,0.084228516,0.032958984
0.261,0.098571777,0.043029785
0.2615,0.104064941,0.049438477
0.262,0.112609863,0.057983398
0.2625,0.12298584,0.066833496
0.263,0.135498047,0.081481934
0.2635,0.134887695,0.08392334
0.264,0.127258301,0.083312988
0.2645,0.117492676,0.080871582
0.265,0.106506348,0.079345703
0.2655,0.096435547,0.071411133
0.266,0.079956055,0.062866211
