Time,EMG_zyg,EMG_cor
0.2935,-0.110473633,-0.100097656
0.294,-0.096130371,-0.086669922
0.2945,-0.066833496,-0.062866211
0.295,-0.032958984,-0.034484863
0.2955,-0.009765625,-0.010375977
0.296,0.003967285,0.001220703
0.2965,0.012512207,0.006103516
0.297,0.035400391,0.007324219
0.2975,0.054321289,0.020141602
0.298,0.072021484,0.036315918
0.2985,0.101623535,0.056762695
0.299,0.120849609,0.074462891
0.2995,0.105895996,0.066223145
0.3,0.09552002,0.05645752
0.3005,0.127563477,0.077819824
0.301,0.146484375,0.105895996
0.3015,0.126953125,0.103149414
0.302,0.123901367,0.103149414
0.3025,0.126342773,0.109558105
0.303,0.113830566,0.108032227
0.3035,0.100708008,0.101318359
0.304,0.083312988,0.088806152
0.3045,0.058898926,0.068664551
0.305,0.02532959,0.045166016
0.3055,-0.001220703,0.022277832
0.306,-0.00579834,0.014343262
0.3065,-0.01953125,0.001525879
0.307,-0.042724609,-0.018920898
0.3075,-0.059509277,-0.03692627
0.308,-0.074462891,-0.049743652
0.3085,-0.106201172,-0.072021484
0.309,-0.126647949,-0.092773438
0.3095,-0.112915039,-0.09185791
0.31,-0.103759766,-0.08605957
0.3105,-0.140380859,-0.103759766
0.311,-0.161132813,-0.126342773
0.3115,-0.141601563,-0.1171875
0.312,-0.140075684,-0.112915039
0.3125,-0.139770508,-0.11932373
0.313,-0.125427246,-0.111694336
0.3135,-0.111694336,-0.102539063
0.314,-0.095214844,-0.093078613
0.3145,-0.065002441,-0.072937012
0.315,-0.033874512,-0.049133301
0.3155,-0.012207031,-0.024719238
0.316,-0.005493164,-0.012512207
0.3165,0.005493164,0.000915527
0.317,0.027160645,0.014648438
0.3175,0.048828125,0.031433105
0.318,0.066223145,0.045471191
0.3185,0.093078613,0.067443848
0.319,0.114135742,0.092163086
0.3195,0.100708008,0.093078613
0.32,0.088500977,0.087890625
0.3205,0.123596191,0.104064941
0.321,0.144958496,0.127258301
0.3215,0.125732422,0.123596191
0.322,0.124206543,0.118408203
0.3225,0.126037598,0.120544434
0.323,0.113525391,0.117492676
0.3235,0.098571777,0.105895996
0.324,0.082397461,0.094909668
0.3245,0.057983398,0.074462891
0.325,0.027770996,0.049743652
0.3255,0.002441406,0.024108887
0.326,-0.009460449,0.014953613
0.3265,-0.020446777,0.003662109
0.327,-0.046081543,-0.009765625
0.3275,-0.061340332,-0.023193359
0.328,-0.079040527,-0.036010742
0.3285,-0.109558105,-0.059814453
0.329,-0.130310059,-0.079650879
0.3295,-0.116882324,-0.081176758
0.33,-0.106201172,-0.074768066
0.3305,-0.137329102,-0.087280273
0.331,-0.158691406,-0.108032227
0.3315,-0.13885498,-0.101318359
0.332,-0.13458252,-0.100708008
0.3325,-0.137023926,-0.108947754
0.333,-0.123596191,-0.108642578
0.3335,-0.107727051,-0.101623535
0.334,-0.094604492,-0.094299316
0.3345,-0.06652832,-0.074768066
0.335,-0.036010742,-0.048828125
0.3355,-0.007019043,-0.025939941
0.336,0.001220703,-0.01953125
0.3365,0.009460449,-0.015869141
0.337,0.03112793,-0.006713867
0.3375,0.055236816,0.013122559
0.338,0.071716309,0.032653809
0.3385,0.097961426,0.058898926
0.339,0.121459961,0.086975098
0.3395,0.107421875,0.089111328
0.34,0.09765625,0.083007813
0.3405,0.129089355,0.101623535
0.341,0.151672363,0.12878418
0.3415,0.131835938,0.122680664
0.342,0.127258301,0.117797852
0.3425,0.129394531,0.1171875
0.343,0.116882324,0.110778809
0.3435,0.099182129,0.097961426
0.344,0.083007813,0.079956055
0.3445,0.058898926,0.06072998
0.345,0.02746582,0.03692627
0.3455,-0.000915527,0.013122559
0.346,-0.007629395,0.006713867
0.3465,-0.020141602,-0.005493164
0.347,-0.042419434,-0.02166748
0.3475,-0.06072998,-0.037536621
0.348,-0.076904297,-0.054931641
0.3485,-0.107421875,-0.078735352
0.349,-0.130004883,-0.104675293
0.3495,-0.11505127,-0.107727051
0.35,-0.102539063,-0.102233887
0.3505,-0.12878418,-0.1171875
0.351,-0.15045166,-0.13885498
0.3515,-0.133361816,-0.130004883
0.352,-0.130310059,-0.125732422
0.3525,-0.13092041,-0.127258301
0.353,-0.116882324,-0.118713379
0.3535,-0.10345459,-0.103149414
0.354,-0.091247559,-0.086975098
0.3545,-0.064086914,-0.065307617
0.355,-0.03326416,-0.037536621
0.3555,-0.004577637,-0.014648438
0.356,0.002746582,-0.003662109
0.3565,0.012512207,0.009460449
0.357,0.032348633,0.02532959
0.3575,0.053405762,0.047302246
0.358,0.070495605,0.068359375
0.3585,0.097961426,0.091247559
0.359,0.122070313,0.113830566
0.3595,0.108642578,0.108642578
0.36,0.096130371,0.097961426
0.3605,0.127868652,0.106201172
0.361,0.150146484,0.126342773
0.3615,0.129089355,0.114440918
0.362,0.125732422,0.110168457
0.3625,0.127258301,0.108642578
0.363,0.114440918,0.102233887
0.3635,0.09979248,0.093078613
0.364,0.079040527,0.084838867
0.3645,0.053710938,0.068664551
0.365,0.023498535,0.04699707
0.3655,-0.00213623,0.024719238
0.366,-0.00793457,0.017700195
0.3665,-0.022888184,0.00579834
0.367,-0.043640137,-0.009460449
0.3675,-0.060119629,-0.026550293
0.368,-0.077819824,-0.043029785
0.3685,-0.107421875,-0.05859375
0.369,-0.132141113,-0.079956055
0.3695,-0.120239258,-0.081176758
0.37,-0.107421875,-0.079040527
0.3705,-0.136108398,-0.100708008
0.371,-0.161437988,-0.133666992
0.3715,-0.144348145,-0.135192871
0.372,-0.138549805,-0.13671875
0.3725,-0.13885498,-0.140075684
0.373,-0.125732422,-0.132751465
0.3735,-0.10925293,-0.119628906
0.374,-0.09552002,-0.107421875
0.3745,-0.066833496,-0.086364746
0.375,-0.035095215,-0.055236816
0.3755,-0.006103516,-0.027770996
0.376,-0.000305176,-0.018310547
0.3765,0.00793457,-0.006103516
0.377,0.028991699,0.008239746
0.3775,0.052490234,0.025634766
0.378,0.072021484,0.043945313
0.3785,0.096740723,0.063781738
0.379,0.12298584,0.087280273
0.3795,0.110473633,0.087585449
0.38,0.097351074,0.081787109
0.3805,0.124816895,0.098876953
0.381,0.149230957,0.125732422
0.3815,0.13092041,0.120849609
0.382,0.127563477,0.11932373
0.3825,0.129699707,0.125732422
0.383,0.113830566,0.123291016
0.3835,0.098571777,0.113525391
0.384,0.084228516,0.10345459
0.3845,0.062255859,0.085144043
0.385,0.032043457,0.05859375
0.3855,0.003051758,0.028686523
0.386,-0.003967285,0.011901855
0.3865,-0.018310547,-0.002441406
