,Time,EMG_zyg,EMG_cor
10152,5.0765,-0.043029785,-0.021972656
10153,5.077,-0.048522949,-0.022277832
10154,5.0775,-0.038452148,-0.024414063
10155,5.078,-0.035400391,-0.028076172
10156,5.0785,-0.040893555,-0.028381348
10157,5.079,-0.037841797,-0.030822754
10158,5.0795,-0.030212402,-0.03112793
10159,5.08,-0.023498535,-0.029907227
10160,5.0805,-0.01373291,-0.025024414
10161,5.081,-0.009155273,-0.017089844
10162,5.0815,-0.005493164,-0.013122559
10163,5.082,-0.00213623,-0.010681152
10164,5.0825,-0.006713867,-0.010681152
10165,5.083,-0.00579834,-0.014343262
10166,5.0835,-0.000305176,-0.019836426
10167,5.084,0.006408691,-0.029296875
10168,5.0845,0.016479492,-0.036315918
10169,5.085,0.018615723,-0.030822754
10170,5.0855,0.014648438,-0.025024414
10171,5.086,0.016174316,-0.021362305
10172,5.0865,0.025634766,-0.029907227
10173,5.087,0.027160645,-0.031433105
10174,5.0875,0.022888184,-0.020751953
10175,5.088,0.01953125,-0.007629395
10176,5.0885,0.021057129,0.002441406
10177,5.089,0.014648438,0.003967285
10178,5.0895,0.010986328,0.01373291
10179,5.09,0.008850098,0.018310547
10180,5.0905,0.004882813,0.008850098
10181,5.091,-0.000610352,0.009765625
10182,5.0915,-0.003967285,0.008239746
10183,5.092,-0.003662109,-0.006713867
10184,5.0925,-0.006713867,-0.010070801
10185,5.093,-0.01159668,-0.011291504
10186,5.0935,-0.014648438,-0.013427734
10187,5.094,-0.021972656,-0.007324219
10188,5.0945,-0.032348633,0.000610352
10189,5.095,-0.036621094,0.000915527
10190,5.0955,-0.032348633,0.008239746
10191,5.096,-0.029907227,0.007629395
10192,5.0965,-0.04119873,0.00793457
10193,5.097,-0.044555664,0.007019043
10194,5.0975,-0.037841797,0.004882813
10195,5.098,-0.033569336,0.005493164
10196,5.0985,-0.036315918,0.004577637
10197,5.099,-0.034484863,0.001831055
10198,5.0995,-0.029907227,0.000610352
10199,5.1,-0.028686523,0.002441406
10200,5.1005,-0.018920898,0.000610352
10201,5.101,-0.012512207,-0.003967285
10202,5.1015,-0.007629395,-0.005187988
10203,5.102,-0.002746582,0.000915527
10204,5.1025,-0.000915527,0.001525879
10205,5.103,0.002746582,0.003356934
10206,5.1035,0.005187988,0.001525879
10207,5.104,0.011291504,0.001220703
10208,5.1045,0.020751953,-0.000915527
10209,5.105,0.021972656,-0.001220703
10210,5.1055,0.015563965,-0.003662109
10211,5.106,0.015258789,-0.005493164
10212,5.1065,0.024414063,-0.009460449
10213,5.107,0.028991699,-0.014648438
10214,5.1075,0.028381348,-0.018005371
10215,5.108,0.025634766,-0.017700195
10216,5.1085,0.025634766,-0.014648438
10217,5.109,0.021362305,-0.013122559
10218,5.1095,0.017700195,-0.013122559
10219,5.11,0.016174316,-0.012207031
10220,5.1105,0.009155273,-0.011291504
10221,5.111,0.000915527,-0.011901855
10222,5.1115,-0.002746582,-0.009460449
10223,5.112,-0.012207031,-0.008850098
10224,5.1125,-0.015869141,-0.007019043
10225,5.113,-0.01953125,-0.013122559
10226,5.1135,-0.021057129,-0.019836426
10227,5.114,-0.02166748,-0.01739502
10228,5.1145,-0.029602051,-0.016174316
10229,5.115,-0.030517578,-0.01739502
10230,5.1155,-0.028076172,-0.015563965
10231,5.116,-0.026245117,-0.012207031
10232,5.1165,-0.039367676,-0.014648438
10233,5.117,-0.041503906,-0.013427734
10234,5.1175,-0.031738281,-0.010070801
10235,5.118,-0.02532959,-0.008239746
10236,5.1185,-0.024108887,-0.007324219
10237,5.119,-0.026550293,-0.002441406
10238,5.1195,-0.029602051,0.002441406
10239,5.12,-0.030212402,0.000915527
10240,5.1205,-0.019226074,-0.010375977
10241,5.121,-0.008544922,-0.018005371
10242,5.1215,-0.006103516,-0.027160645
10243,5.122,-0.002746582,-0.03692627
10244,5.1225,-0.002441406,-0.045166016
10245,5.123,0.002746582,-0.043640137
10246,5.1235,0.007324219,-0.039672852
10247,5.124,0.010375977,-0.034179688
10248,5.1245,0.018615723,-0.021972656
10249,5.125,0.022888184,-0.008850098
10250,5.1255,0.018615723,-0.000610352
10251,5.126,0.01953125,0.016784668
10252,5.1265,0.03112793,0.026550293
10253,5.127,0.033569336,0.031433105
10254,5.1275,0.028381348,0.030822754
10255,5.128,0.025939941,0.016174316
10256,5.1285,0.028381348,0.004577637
10257,5.129,0.022888184,0.004577637
10258,5.1295,0.020751953,0.018310547
10259,5.13,0.021057129,0.025939941
10260,5.1305,0.014343262,0.03112793
10261,5.131,0.006408691,0.022888184
10262,5.1315,-0.001220703,0.020446777
10263,5.132,-0.005187988,0.017700195
10264,5.1325,-0.008544922,0.008239746
10265,5.133,-0.011901855,-0.007324219
10266,5.1335,-0.016174316,-0.012207031
10267,5.134,-0.023498535,-0.012817383
10268,5.1345,-0.030822754,-0.017089844
10269,5.135,-0.032653809,-0.021057129
10270,5.1355,-0.031433105,-0.023498535
10271,5.136,-0.031433105,-0.017700195
10272,5.1365,-0.043334961,-0.017089844
10273,5.137,-0.046386719,-0.021057129
10274,5.1375,-0.039672852,-0.025634766
10275,5.138,-0.03326416,-0.030822754
10276,5.1385,-0.036010742,-0.023803711
10277,5.139,-0.030517578,-0.021972656
10278,5.1395,-0.028686523,-0.016784668
10279,5.14,-0.030822754,-0.005493164
10280,5.1405,-0.018310547,0.003051758
10281,5.141,-0.00793457,0.005187988
10282,5.1415,-0.000610352,0.001831055
10283,5.142,0.00579834,-0.00213623
10284,5.1425,0.004577637,-0.01159668
10285,5.143,0.005187988,-0.019836426
10286,5.1435,0.006103516,-0.020446777
10287,5.144,0.01159668,-0.01953125
10288,5.1445,0.019226074,-0.023193359
10289,5.145,0.022583008,-0.015563965
10290,5.1455,0.019836426,-0.010681152
10291,5.146,0.018920898,-0.010070801
10292,5.1465,0.028076172,-0.002746582
10293,5.147,0.03112793,0.001525879
10294,5.1475,0.028381348,0.002441406
10295,5.148,0.025634766,0.001525879
10296,5.1485,0.027160645,0.003356934
10297,5.149,0.022583008,0.003051758
10298,5.1495,0.020141602,0.004882813
10299,5.15,0.017089844,0.006103516
10300,5.1505,0.006713867,0.002441406
10301,5.151,-0.001220703,0.001831055
10302,5.1515,-0.004577637,-0.002441406
10303,5.152,-0.008239746,-0.008239746
10304,5.1525,-0.009765625,-0.010375977
10305,5.153,-0.013122559,-0.012512207
10306,5.1535,-0.013122559,-0.018615723
10307,5.154,-0.017700195,-0.021972656
10308,5.1545,-0.027160645,-0.029296875
10309,5.155,-0.032958984,-0.027770996
10310,5.1555,-0.028686523,-0.021362305
10311,5.156,-0.024719238,-0.016784668
10312,5.1565,-0.033874512,-0.015563965
10313,5.157,-0.037536621,-0.010070801
10314,5.1575,-0.03326416,-0.006103516
10315,5.158,-0.028381348,0.001525879
10316,5.1585,-0.030822754,0.000610352
10317,5.159,-0.027160645,0.002441406
10318,5.1595,-0.025939941,0.005187988
10319,5.16,-0.022888184,0.009155273
10320,5.1605,-0.01159668,0.014953613
10321,5.161,-0.008850098,0.018310547
10322,5.1615,-0.004882813,0.021972656
10323,5.162,0.002746582,0.018920898
10324,5.1625,0.003356934,0.008239746
10325,5.163,0.006713867,-0.010070801
10326,5.1635,0.008239746,-0.012207031
10327,5.164,0.007324219,-0.015869141
10328,5.1645,0.014648438,-0.018920898
10329,5.165,0.021972656,-0.014953613
10330,5.1655,0.018005371,-0.010681152
10331,5.166,0.018615723,0.002746582
10332,5.1665,0.030822754,0.008544922
10333,5.167,0.035400391,0.014343262
10334,5.1675,0.029907227,0.01373291
10335,5.168,0.02532959,0.010070801
10336,5.1685,0.026550293,0.003051758
10337,5.169,0.020141602,-0.008544922
10338,5.1695,0.01953125,-0.010986328
10339,5.17,0.016784668,-0.010681152
10340,5.1705,0.006103516,-0.002746582
10341,5.171,-0.00213623,0.001831055
10342,5.1715,-0.003967285,-0.003662109
10343,5.172,-0.007324219,-0.003967285
10344,5.1725,-0.010375977,0.001831055
10345,5.173,-0.015258789,0.010070801
10346,5.1735,-0.021057129,0.010986328
10347,5.174,-0.022583008,0.014343262
10348,5.1745,-0.029602051,0.016784668
10349,5.175,-0.03326416,0.017700195
10350,5.1755,-0.032958984,0.014648438
10351,5.176,-0.033874512,0.009155273
10352,5.1765,-0.043640137,-0.001831055
10353,5.177,-0.043334961,-0.008239746
10354,5.1775,-0.038757324,-0.018920898
10355,5.178,-0.036621094,-0.020446777
10356,5.1785,-0.035400391,-0.02746582
10357,5.179,-0.031738281,-0.022583008
10358,5.1795,-0.027770996,-0.029602051
10359,5.18,-0.023803711,-0.030517578
10360,5.1805,-0.014953613,-0.029602051
10361,5.181,-0.00579834,-0.023498535
10362,5.1815,-0.003662109,-0.020446777
10363,5.182,0.000305176,-0.017089844
10364,5.1825,0.000610352,-0.014648438
10365,5.183,0.007019043,-0.019226074
10366,5.1835,0.011901855,-0.020751953
10367,5.184,0.017089844,-0.020141602
10368,5.1845,0.024719238,-0.019226074
10369,5.185,0.02746582,-0.015563965
10370,5.1855,0.029296875,-0.01373291
10371,5.186,0.03112793,-0.00213623
10372,5.1865,0.034484863,0.003356934
10373,5.187,0.034484863,0.00579834
10374,5.1875,0.028991699,0.008544922
10375,5.188,0.026550293,0.008239746
10376,5.1885,0.026855469,0.012817383
10377,5.189,0.018005371,0.016479492
10378,5.1895,0.014953613,0.012207031
10379,5.19,0.014953613,0.006408691
10380,5.1905,0.009460449,-0.000610352
10381,5.191,0.003967285,-0.00579834
10382,5.1915,-0.00213623,-0.009765625
10383,5.192,-0.007629395,-0.009765625
10384,5.1925,-0.008239746,-0.005187988
10385,5.193,-0.010681152,-0.003662109
10386,5.1935,-0.01159668,-0.003356934
10387,5.194,-0.018920898,0.003051758
10388,5.1945,-0.029602051,0.01159668
10389,5.195,-0.03326416,0.009460449
10390,5.1955,-0.029907227,0.009765625
10391,5.196,-0.028381348,0.008239746
10392,5.1965,-0.039367676,0.003967285
10393,5.197,-0.042419434,0.002746582
10394,5.1975,-0.03326416,-0.00793457
10395,5.198,-0.03112793,-0.021057129
10396,5.1985,-0.032348633,-0.023498535
10397,5.199,-0.025939941,-0.020751953
10398,5.1995,-0.025024414,-0.01739502
10399,5.2,-0.024108887,-0.020751953
10400,5.2005,-0.018005371,-0.018005371
10401,5.201,-0.009765625,-0.012512207
10402,5.2015,-0.004272461,-0.000915527
10403,5.202,0.001220703,0.006713867
10404,5.2025,-0.000305176,0.00793457
10405,5.203,0.003356934,0.004577637
10406,5.2035,0.015563965,-0.001831055
10407,5.204,0.022888184,-0.003051758
10408,5.2045,0.030517578,-0.002746582
10409,5.205,0.030822754,0.000915527
10410,5.2055,0.02532959,0.012512207
10411,5.206,0.020141602,0.019836426
10412,5.2065,0.029602051,0.014648438
10413,5.207,0.034484863,0.007019043
10414,5.2075,0.028381348,0.00793457
10415,5.208,0.026550293,0.014343262
10416,5.2085,0.028076172,0.016479492
10417,5.209,0.02166748,0.015563965
10418,5.2095,0.020141602,0.015563965
10419,5.21,0.021972656,0.01159668
10420,5.2105,0.019226074,0.000915527
10421,5.211,0.00793457,-0.008544922
10422,5.2115,-0.000305176,-0.009155273
10423,5.212,-0.003967285,-0.011901855
10424,5.2125,-0.007019043,-0.016174316
10425,5.213,-0.01373291,-0.025939941
10426,5.2135,-0.016174316,-0.028686523
10427,5.214,-0.018005371,-0.025024414
10428,5.2145,-0.026245117,-0.028381348
10429,5.215,-0.026855469,-0.023803711
10430,5.2155,-0.021362305,-0.022583008
10431,5.216,-0.020446777,-0.025939941
10432,5.2165,-0.03326416,-0.022277832
10433,5.217,-0.036621094,-0.01739502
10434,5.2175,-0.032348633,-0.017089844
10435,5.218,-0.03112793,-0.01373291
10436,5.2185,-0.030822754,-0.018310547
10437,5.219,-0.022583008,-0.015258789
10438,5.2195,-0.017700195,-0.010070801
10439,5.22,-0.013427734,0.001831055
10440,5.2205,-0.004882813,0.016174316
10441,5.221,-0.001831055,0.024719238
10442,5.2215,-0.001220703,0.030822754
10443,5.222,0.000610352,0.026245117
10444,5.2225,0.003051758,0.01953125
10445,5.223,0.007324219,0.02166748
10446,5.2235,0.011901855,0.014953613
10447,5.224,0.017700195,0.006713867
10448,5.2245,0.024108887,0.000610352
10449,5.225,0.025939941,0.000915527
10450,5.2255,0.023803711,-0.001525879
10451,5.226,0.022888184,-0.002441406
10452,5.2265,0.033874512,0.007629395
10453,5.227,0.036315918,0.009460449
10454,5.2275,0.028381348,0.010375977
10455,5.228,0.024108887,0.006713867
10456,5.2285,0.025939941,0.010681152
10457,5.229,0.021057129,0.011901855
10458,5.2295,0.021362305,0.017089844
10459,5.23,0.022583008,0.017089844
10460,5.2305,0.016784668,0.00793457
10461,5.231,0.006408691,0.004882813
10462,5.2315,0.0,0.009460449
10463,5.232,-0.006103516,0.018005371
10464,5.2325,-0.010070801,0.020751953
10465,5.233,-0.014343262,0.015258789
10466,5.2335,-0.015869141,0.003051758
10467,5.234,-0.016784668,-0.009460449
10468,5.2345,-0.025634766,-0.014343262
10469,5.235,-0.029602051,-0.012512207
10470,5.2355,-0.026550293,-0.009765625
10471,5.236,-0.022277832,-0.012512207
10472,5.2365,-0.030517578,-0.012207031
10473,5.237,-0.030212402,-0.014953613
10474,5.2375,-0.028381348,-0.010375977
10475,5.238,-0.02746582,-0.008544922
10476,5.2385,-0.030822754,-0.005493164
10477,5.239,-0.028076172,-0.004882813
10478,5.2395,-0.027770996,-0.003662109
10479,5.24,-0.028381348,-0.006713867
10480,5.2405,-0.016784668,-0.011291504
10481,5.241,-0.010986328,-0.023498535
10482,5.2415,-0.001831055,-0.025634766
10483,5.242,0.00579834,-0.029296875
10484,5.2425,0.006103516,-0.025634766
10485,5.243,0.010986328,-0.016784668
10486,5.2435,0.015258789,-0.009460449
10487,5.244,0.020141602,-0.00793457
10488,5.2445,0.028076172,0.000305176
10489,5.245,0.02746582,0.010986328
10490,5.2455,0.027160645,0.012512207
10491,5.246,0.030517578,0.024108887
10492,5.2465,0.04119873,0.031738281
10493,5.247,0.039978027,0.03326416
10494,5.2475,0.030212402,0.028991699
10495,5.248,0.026855469,0.027160645
10496,5.2485,0.025939941,0.025939941
10497,5.249,0.018615723,0.012817383
10498,5.2495,0.015869141,0.007324219
10499,5.25,0.018005371,-0.000305176
10500,5.2505,0.012512207,-0.002441406
10501,5.251,0.004577637,-0.002746582
10502,5.2515,0.00213623,-0.003967285
10503,5.252,-0.003051758,-0.005493164
10504,5.2525,-0.005493164,-0.000915527
10505,5.253,-0.010681152,0.002441406
10506,5.2535,-0.012817383,0.005493164
10507,5.254,-0.01739502,0.003662109
10508,5.2545,-0.02746582,-0.001831055
10509,5.255,-0.032043457,-0.003051758
10510,5.2555,-0.026245117,-0.004272461
10511,5.256,-0.023498535,-0.006713867
10512,5.2565,-0.035095215,-0.00579834
10513,5.257,-0.03692627,-0.005187988
10514,5.2575,-0.029602051,-0.004272461
10515,5.258,-0.02532959,-0.003356934
10516,5.2585,-0.027770996,-0.010986328
10517,5.259,-0.022888184,-0.014648438
10518,5.2595,-0.020446777,-0.011901855
10519,5.26,-0.02166748,-0.004577637
10520,5.2605,-0.014343262,-0.001525879
10521,5.261,-0.00793457,-0.003356934
10522,5.2615,-0.001831055,-0.007324219
10523,5.262,0.003662109,-0.004882813
10524,5.2625,0.00579834,-0.001831055
10525,5.263,0.010681152,0.000915527
10526,5.2635,0.016174316,0.008239746
10527,5.264,0.020141602,0.009765625
10528,5.2645,0.02532959,0.018615723
10529,5.265,0.02532959,0.023193359
10530,5.2655,0.021362305,0.015258789
10531,5.266,0.022277832,0.011901855
10532,5.2665,0.035400391,0.012512207
10533,5.267,0.036621094,0.006103516
10534,5.2675,0.032958984,0.000305176
10535,5.268,0.033569336,-0.00213623
10536,5.2685,0.034790039,-0.00579834
10537,5.269,0.02746582,-0.007324219
10538,5.2695,0.026245117,-0.001525879
10539,5.27,0.023193359,-0.003967285
10540,5.2705,0.016784668,-0.006103516
10541,5.271,0.010070801,-0.002746582
10542,5.2715,0.003967285,0.001220703
10543,5.272,-0.003051758,-0.001831055
10544,5.2725,-0.007629395,-0.005493164
10545,5.273,-0.010375977,-0.004882813
10546,5.2735,-0.012207031,-0.00793457
10547,5.274,-0.018005371,-0.010986328
10548,5.2745,-0.02746582,-0.018615723
10549,5.275,-0.028686523,-0.021362305
10550,5.2755,-0.023803711,-0.015869141
10551,5.276,-0.021972656,-0.009460449
10552,5.2765,-0.03112793,-0.003051758
10553,5.277,-0.032043457,-0.000610352
10554,5.2775,-0.02746582,0.003967285
10555,5.278,-0.026245117,0.005493164
10556,5.2785,-0.026245117,0.00793457
10557,5.279,-0.021057129,0.008239746
10558,5.2795,-0.019226074,0.004882813
10559,5.28,-0.017700195,0.001831055
10560,5.2805,-0.007324219,0.000610352
10561,5.281,-0.000915527,-0.006103516
10562,5.2815,0.002441406,-0.010375977
10563,5.282,0.006103516,-0.013427734
10564,5.2825,0.007629395,-0.012512207
10565,5.283,0.013122559,-0.005493164
10566,5.2835,0.020141602,0.000610352
10567,5.284,0.025634766,0.003967285
10568,5.2845,0.032653809,0.010681152
10569,5.285,0.032958984,0.019226074
10570,5.2855,0.028991699,0.025024414
10571,5.286,0.026855469,0.02532959
10572,5.2865,0.038146973,0.021972656
10573,5.287,0.039672852,0.022583008
10574,5.2875,0.033569336,0.025939941
10575,5.288,0.032043457,0.019226074
10576,5.2885,0.033874512,0.016784668
10577,5.289,0.033569336,0.010986328
10578,5.2895,0.035400391,0.003662109
10579,5.29,0.032348633,0.004577637
10580,5.2905,0.023803711,0.007324219
10581,5.291,0.019836426,0.012207031
10582,5.2915,0.017089844,0.01739502
10583,5.292,0.010070801,0.020751953
10584,5.2925,0.005493164,0.018920898
10585,5.293,-0.000915527,0.014648438
10586,5.2935,-0.00793457,0.012817383
10587,5.294,-0.015869141,0.01739502
10588,5.2945,-0.026245117,0.017700195
10589,5.295,-0.022888184,0.016479492
10590,5.2955,-0.014953613,0.020141602
10591,5.296,-0.012512207,0.018310547
10592,5.2965,-0.01953125,0.009765625
10593,5.297,-0.025024414,0.00793457
10594,5.2975,-0.024414063,0.000305176
10595,5.298,-0.019226074,-0.007629395
10596,5.2985,-0.015869141,-0.011901855
10597,5.299,-0.008544922,-0.014038086
10598,5.2995,-0.007324219,-0.010681152
10599,5.3,-0.006408691,-0.00213623
10600,5.3005,0.002746582,0.008239746
10601,5.301,0.011291504,0.013427734
10602,5.3015,0.020751953,0.018005371
10603,5.302,0.026855469,0.022277832
10604,5.3025,0.02532959,0.02532959
10605,5.303,0.027770996,0.026245117
10606,5.3035,0.030517578,0.026245117
10607,5.304,0.032653809,0.021972656
10608,5.3045,0.039367676,0.021057129
10609,5.305,0.037536621,0.018920898
10610,5.3055,0.035705566,0.021972656
10611,5.306,0.037536621,0.029602051
10612,5.3065,0.049438477,0.033874512
10613,5.307,0.052185059,0.031433105
10614,5.3075,0.047302246,0.036315918
10615,5.308,0.048217773,0.03692627
10616,5.3085,0.048828125,0.030517578
10617,5.309,0.042724609,0.016174316
10618,5.3095,0.040893555,0.006103516
10619,5.31,0.039672852,0.002441406
10620,5.3105,0.030517578,0.005493164
10621,5.311,0.02166748,0.004272461
10622,5.3115,0.017700195,-0.000610352
10623,5.312,0.015563965,-0.007629395
10624,5.3125,0.013122559,-0.008544922
10625,5.313,0.008850098,-0.007629395
10626,5.3135,0.007324219,-0.00213623
10627,5.314,0.003662109,-0.00213623
10628,5.3145,-0.009155273,-0.008544922
10629,5.315,-0.012817383,-0.010375977
10630,5.3155,-0.008239746,0.00213623
10631,5.316,-0.005493164,0.015258789
10632,5.3165,-0.012512207,0.026550293
10633,5.317,-0.016174316,0.029296875
10634,5.3175,-0.014343262,0.026550293
10635,5.318,-0.011901855,0.032043457
10636,5.3185,-0.009460449,0.029907227
10637,5.319,-0.003356934,0.035095215
10638,5.3195,-0.005187988,0.042114258
10639,5.32,-0.003967285,0.045471191
10640,5.3205,0.006103516,0.046081543
10641,5.321,0.014648438,0.036315918
10642,5.3215,0.020141602,0.028991699
10643,5.322,0.024414063,0.028991699
10644,5.3225,0.025024414,0.03112793
10645,5.323,0.026550293,0.03112793
10646,5.3235,0.030822754,0.034790039
10647,5.324,0.032958984,0.032043457
10648,5.3245,0.039367676,0.03326416
10649,5.325,0.040893555,0.034790039
10650,5.3255,0.035705566,0.029907227
10651,5.326,0.03692627,0.030212402
10652,5.3265,0.048522949,0.036315918
10653,5.327,0.050048828,0.03326416
10654,5.3275,0.044250488,0.024719238
10655,5.328,0.041809082,0.021057129
10656,5.3285,0.043945313,0.014648438
10657,5.329,0.038452148,0.003356934
10658,5.3295,0.035400391,-0.00213623
10659,5.33,0.032043457,-0.007629395
10660,5.3305,0.025634766,-0.007324219
10661,5.331,0.017700195,-0.010070801
10662,5.3315,0.015563965,-0.006408691
10663,5.332,0.011291504,0.003662109
10664,5.3325,0.011291504,0.004882813
10665,5.333,0.00793457,0.011291504
10666,5.3335,0.003967285,0.018310547
10667,5.334,-0.003662109,0.020751953
10668,5.3345,-0.017700195,0.024414063
10669,5.335,-0.019836426,0.023193359
10670,5.3355,-0.015258789,0.019836426
10671,5.336,-0.017089844,0.016174316
10672,5.3365,-0.026245117,0.012512207
10673,5.337,-0.028991699,0.010375977
10674,5.3375,-0.023803711,0.009460449
10675,5.338,-0.021057129,0.003356934
10676,5.3385,-0.023193359,-0.006713867
10677,5.339,-0.018005371,-0.00579834
10678,5.3395,-0.014343262,-0.005187988
10679,5.34,-0.010681152,-0.003051758
10680,5.3405,-0.000305176,-0.004272461
10681,5.341,0.00579834,-0.001525879
10682,5.3415,0.010986328,-0.000305176
10683,5.342,0.017089844,-0.003051758
10684,5.3425,0.01373291,0.002746582
10685,5.343,0.014953613,0.001220703
10686,5.3435,0.016174316,0.008239746
10687,5.344,0.022888184,0.004577637
10688,5.3445,0.032348633,0.001525879
10689,5.345,0.03692627,0.004577637
10690,5.3455,0.032348633,0.01159668
10691,5.346,0.028991699,0.021972656
10692,5.3465,0.040283203,0.027770996
10693,5.347,0.042419434,0.027770996
10694,5.3475,0.039978027,0.024108887
10695,5.348,0.0390625,0.02532959
10696,5.3485,0.038757324,0.027160645
10697,5.349,0.031433105,0.022277832
10698,5.3495,0.025939941,0.01159668
10699,5.35,0.023803711,0.0
10700,5.3505,0.016174316,0.004882813
10701,5.351,0.006713867,0.008544922
10702,5.3515,0.001831055,0.011291504
10703,5.352,0.000915527,0.01739502
10704,5.3525,0.000915527,0.020141602
10705,5.353,-0.002746582,0.02746582
10706,5.3535,-0.00579834,0.030822754
10707,5.354,-0.010070801,0.035095215
10708,5.3545,-0.018920898,0.031433105
10709,5.355,-0.019226074,0.023498535
10710,5.3555,-0.014953613,0.014343262
10711,5.356,-0.015869141,0.001831055
10712,5.3565,-0.02746582,-0.003051758
10713,5.357,-0.03326416,-0.006103516
10714,5.3575,-0.026550293,-0.008239746
10715,5.358,-0.022277832,-0.00579834
10716,5.3585,-0.022888184,0.000915527
10717,5.359,-0.017700195,-0.000610352
10718,5.3595,-0.01373291,-0.002441406
10719,5.36,-0.012207031,0.002441406
10720,5.3605,-0.003967285,0.00579834
10721,5.361,0.003356934,0.00579834
10722,5.3615,0.007629395,0.003662109
10723,5.362,0.012512207,0.001220703
10724,5.3625,0.012512207,-0.001831055
10725,5.363,0.018005371,-0.007629395
10726,5.3635,0.01953125,-0.005493164
10727,5.364,0.024414063,-0.002746582
10728,5.3645,0.028076172,0.001831055
10729,5.365,0.030212402,0.003356934
10730,5.3655,0.02746582,0.004882813
10731,5.366,0.026245117,0.003051758
10732,5.3665,0.036010742,0.003356934
10733,5.367,0.037841797,-0.000915527
10734,5.3675,0.036621094,-0.003051758
10735,5.368,0.038146973,-0.009765625
10736,5.3685,0.037841797,-0.015258789
10737,5.369,0.029907227,-0.018310547
10738,5.3695,0.027770996,-0.013427734
10739,5.37,0.02746582,-0.001220703
10740,5.3705,0.014648438,0.00579834
10741,5.371,0.005187988,0.003356934
10742,5.3715,0.001831055,0.007629395
10743,5.372,0.000915527,0.009155273
10744,5.3725,-0.000305176,0.004272461
10745,5.373,-0.004577637,-0.000610352
10746,5.3735,-0.01159668,-0.009155273
10747,5.374,-0.018005371,-0.012817383
10748,5.3745,-0.024414063,-0.018310547
10749,5.375,-0.025634766,-0.017700195
10750,5.3755,-0.020141602,-0.014648438
10751,5.376,-0.019226074,-0.006713867
10752,5.3765,-0.029907227,0.000915527
10753,5.377,-0.03112793,0.005187988
10754,5.3775,-0.022888184,0.010681152
10755,5.378,-0.025024414,0.013427734
10756,5.3785,-0.028991699,0.018005371
10757,5.379,-0.024719238,0.016479492
10758,5.3795,-0.021362305,0.010681152
10759,5.38,-0.01739502,0.002746582
10760,5.3805,-0.010375977,-0.001525879
10761,5.381,-0.001831055,-0.002746582
10762,5.3815,0.001220703,-0.000610352
10763,5.382,0.006408691,0.004577637
10764,5.3825,0.010375977,0.008850098
10765,5.383,0.015869141,0.010070801
10766,5.3835,0.021362305,0.009765625
10767,5.384,0.026550293,0.008239746
10768,5.3845,0.036621094,0.009460449
10769,5.385,0.038146973,0.016174316
10770,5.3855,0.03112793,0.02166748
10771,5.386,0.027160645,0.019226074
10772,5.3865,0.034179688,0.01373291
10773,5.387,0.036010742,0.015258789
10774,5.3875,0.031738281,0.015563965
10775,5.388,0.030212402,0.010070801
10776,5.3885,0.034179688,-0.000610352
10777,5.389,0.032653809,-0.009155273
10778,5.3895,0.028686523,-0.006103516
10779,5.39,0.024108887,-0.00793457
10780,5.3905,0.014343262,-0.005187988
10781,5.391,0.006103516,-0.005187988
10782,5.3915,-0.000915527,-0.00213623
10783,5.392,-0.00579834,-0.00579834
10784,5.3925,-0.006103516,-0.013122559
10785,5.393,-0.007019043,-0.015869141
10786,5.3935,-0.010986328,-0.025939941
10787,5.394,-0.01373291,-0.014343262
10788,5.3945,-0.021972656,-0.003662109
10789,5.395,-0.024719238,0.0
10790,5.3955,-0.02166748,0.000915527
10791,5.396,-0.023803711,0.005187988
10792,5.3965,-0.035400391,0.006103516
10793,5.397,-0.032348633,0.004272461
10794,5.3975,-0.026245117,0.001525879
10795,5.398,-0.025024414,-0.000305176
10796,5.3985,-0.02532959,-0.001525879
10797,5.399,-0.022583008,0.003051758
10798,5.3995,-0.023803711,0.00213623
10799,5.4,-0.021972656,0.007324219
10800,5.4005,-0.010681152,0.006408691
10801,5.401,-0.00213623,0.005493164
10802,5.4015,0.001831055,0.006103516
10803,5.402,0.007019043,0.002746582
10804,5.4025,0.006713867,0.005187988
10805,5.403,0.006713867,0.010375977
10806,5.4035,0.008544922,0.014038086
10807,5.404,0.013122559,0.013427734
10808,5.4045,0.023803711,0.017089844
10809,5.405,0.02532959,0.014038086
10810,5.4055,0.021362305,0.003967285
10811,5.406,0.020141602,-0.007629395
10812,5.4065,0.032348633,-0.017700195
10813,5.407,0.03112793,-0.023803711
10814,5.4075,0.025634766,-0.029602051
10815,5.408,0.022277832,-0.033874512
10816,5.4085,0.025634766,-0.036621094
10817,5.409,0.025024414,-0.03112793
10818,5.4095,0.023498535,-0.02746582
10819,5.41,0.021057129,-0.018615723
10820,5.4105,0.010070801,-0.015258789
10821,5.411,0.003051758,-0.00793457
10822,5.4115,-0.003967285,-0.003662109
10823,5.412,-0.006103516,0.000610352
10824,5.4125,-0.007019043,-0.001220703
10825,5.413,-0.012207031,-0.00213623
10826,5.4135,-0.013122559,-0.002746582
10827,5.414,-0.016784668,-0.005493164
10828,5.4145,-0.02746582,-0.006408691
10829,5.415,-0.03112793,-0.008239746
10830,5.4155,-0.025024414,-0.000305176
10831,5.416,-0.023803711,0.002441406
10832,5.4165,-0.03326416,-0.000915527
10833,5.417,-0.037536621,-0.004272461
